csize,distance_between_users,user1,user2
804,0.82953806859746726,"sense and sensibility, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_21"
804,0.83818628541231466,"emma, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_21"
766,0.79520596999701232,"pride and prejudice, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_21"
755,0.78405074359958782,"pride and prejudice, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_21"
814,0.83394551701894615,"sense and sensibility, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_21"
796,0.81771288801038722,"sense and sensibility, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_21"
759,0.80491478265014615,"pride and prejudice, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_21"
796,0.80639411153985885,"pride and prejudice, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_21"
811,0.82966563476790611,"sense and sensibility, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_21"
779,0.80356794717438229,"sense and sensibility, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_21"
753,0.77970104783820027,"pride and prejudice, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_21"
833,0.87847060319069281,"emma, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_21"
850,0.87387143444355908,"sense and sensibility, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_21"
810,0.85280453350515717,"emma, by jane austen_chapter_53","sense and sensibility, by jane austen_chapter_21"
782,0.80808943852609816,"pride and prejudice, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_21"
813,0.847309634870896,"emma, by jane austen_chapter_51","sense and sensibility, by jane austen_chapter_21"
762,0.80179918031214326,"pride and prejudice, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_21"
794,0.80203246918875559,"sense and sensibility, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_21"
795,0.833726319356393,"emma, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_21"
769,0.7944295023099408,"pride and prejudice, by jane austen_chapter_51","sense and sensibility, by jane austen_chapter_21"
816,0.83096031988431518,"sense and sensibility, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_21"
796,0.81638771682827094,"emma, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_21"
781,0.812905308731704,"pride and prejudice, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_21"
821,0.84015877859361454,"sense and sensibility, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_21"
785,0.80623037677990894,"emma, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_21"
849,0.88660948582689081,"pride and prejudice, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_21"
811,0.84443582897647018,"emma, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_21"
804,0.82694826772928387,"sense and sensibility, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_21"
771,0.7793816587564828,"sense and sensibility, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_21"
799,0.83462350363973148,"emma, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_21"
802,0.83889509362131665,"emma, by jane austen_chapter_54","sense and sensibility, by jane austen_chapter_21"
811,0.852055790677105,"pride and prejudice, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_21"
824,0.86033140133447039,"pride and prejudice, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_21"
784,0.79578646627603822,"sense and sensibility, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_21"
812,0.84212869946452329,"emma, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_21"
809,0.8353927660390682,"emma, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_21"
816,0.84294632279905324,"pride and prejudice, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_21"
782,0.80557623243198928,"pride and prejudice, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_21"
755,0.75316933179519752,"sense and sensibility, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_22"
717,0.7336761254427101,"sense and sensibility, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_22"
700,0.72563555901808185,"pride and prejudice, by jane austen_chapter_1","sense and sensibility, by jane austen_chapter_22"
732,0.7388835528622496,"sense and sensibility, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_22"
718,0.77146053373247925,"pride and prejudice, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_22"
753,0.80202233112518373,"pride and prejudice, by jane austen_chapter_57","sense and sensibility, by jane austen_chapter_22"
717,0.74748236944709867,"pride and prejudice, by jane austen_chapter_31","sense and sensibility, by jane austen_chapter_22"
795,0.83985022229098127,"emma, by jane austen_chapter_23","sense and sensibility, by jane austen_chapter_22"
778,0.785013719592355,"sense and sensibility, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_22"
801,0.83117309900351088,"sense and sensibility, by jane austen_chapter_50","sense and sensibility, by jane austen_chapter_22"
759,0.80868858360064888,"emma, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_22"
816,0.85267671605986306,"emma, by jane austen_chapter_9","sense and sensibility, by jane austen_chapter_22"
789,0.825978249220203,"emma, by jane austen_chapter_48","sense and sensibility, by jane austen_chapter_22"
768,0.80567785393184843,"emma, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_22"
756,0.76715062923775967,"emma, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_22"
729,0.75022786656689833,"pride and prejudice, by jane austen_chapter_20","sense and sensibility, by jane austen_chapter_22"
719,0.76056563538246236,"pride and prejudice, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_22"
746,0.76513073513959906,"pride and prejudice, by jane austen_chapter_59","sense and sensibility, by jane austen_chapter_22"
832,0.857790895450298,"sense and sensibility, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_22"
747,0.78551663302273134,"pride and prejudice, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_22"
726,0.75482357744043038,"sense and sensibility, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_22"
742,0.75440383247364,"sense and sensibility, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_22"
748,0.79273471904193482,"pride and prejudice, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_22"
747,0.77072635251411126,"pride and prejudice, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_22"
817,0.84183689422940922,"sense and sensibility, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_22"
762,0.76747805084740772,"sense and sensibility, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_22"
727,0.73563624942475792,"sense and sensibility, by jane austen_chapter_48","sense and sensibility, by jane austen_chapter_22"
806,0.825942444861327,"sense and sensibility, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_22"
820,0.85448565158508427,"emma, by jane austen_chapter_50","sense and sensibility, by jane austen_chapter_22"
766,0.77373659093513647,"sense and sensibility, by jane austen_chapter_34","sense and sensibility, by jane austen_chapter_22"
730,0.73819981688243719,"sense and sensibility, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_22"
741,0.75000752705329243,"emma, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_22"
795,0.80608536851514412,"sense and sensibility, by jane austen_chapter_21","sense and sensibility, by jane austen_chapter_22"
785,0.82134880787067832,"emma, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_22"
771,0.81675869693187331,"emma, by jane austen_chapter_1","sense and sensibility, by jane austen_chapter_22"
778,0.81464740504524391,"pride and prejudice, by jane austen_chapter_56","sense and sensibility, by jane austen_chapter_22"
794,0.8245658668964615,"emma, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_22"
734,0.73389994150325666,"sense and sensibility, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_22"
742,0.76116822928848726,"emma, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_22"
760,0.80245096415933614,"pride and prejudice, by jane austen_chapter_13","sense and sensibility, by jane austen_chapter_22"
739,0.78219750131801147,"pride and prejudice, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_22"
823,0.83929240955568352,"sense and sensibility, by jane austen_chapter_46","sense and sensibility, by jane austen_chapter_22"
755,0.78637972594230654,"emma, by jane austen_chapter_19","sense and sensibility, by jane austen_chapter_22"
777,0.80432588701747854,"sense and sensibility, by jane austen_chapter_9","sense and sensibility, by jane austen_chapter_22"
774,0.80977024747887261,"emma, by jane austen_chapter_45","sense and sensibility, by jane austen_chapter_22"
807,0.83734166685466682,"pride and prejudice, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_22"
739,0.73441063399487794,"sense and sensibility, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_22"
750,0.76372819552104809,"sense and sensibility, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_22"
773,0.77973706640345031,"sense and sensibility, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_22"
798,0.8392289042647223,"emma, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_22"
756,0.790941895379663,"sense and sensibility, by jane austen_chapter_1","sense and sensibility, by jane austen_chapter_22"
825,0.84324232358572115,"sense and sensibility, by jane austen_chapter_31","sense and sensibility, by jane austen_chapter_22"
760,0.81166108721705255,"pride and prejudice, by jane austen_chapter_15","sense and sensibility, by jane austen_chapter_22"
759,0.78897111192486669,"pride and prejudice, by jane austen_chapter_21","sense and sensibility, by jane austen_chapter_22"
773,0.78094849066247163,"sense and sensibility, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_22"
740,0.78098184032601148,"pride and prejudice, by jane austen_chapter_60","sense and sensibility, by jane austen_chapter_22"
769,0.79691278921716913,"emma, by jane austen_chapter_31","sense and sensibility, by jane austen_chapter_22"
740,0.77417217093587687,"pride and prejudice, by jane austen_chapter_45","sense and sensibility, by jane austen_chapter_22"
789,0.82096778144318094,"emma, by jane austen_chapter_15","sense and sensibility, by jane austen_chapter_22"
776,0.77542087344495492,"sense and sensibility, by jane austen_chapter_23","sense and sensibility, by jane austen_chapter_22"
783,0.80295143113529088,"sense and sensibility, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_22"
773,0.803187903782137,"pride and prejudice, by jane austen_chapter_34","sense and sensibility, by jane austen_chapter_22"
785,0.82014741765521071,"pride and prejudice, by jane austen_chapter_6","sense and sensibility, by jane austen_chapter_22"
767,0.78188115162618155,"sense and sensibility, by jane austen_chapter_27","sense and sensibility, by jane austen_chapter_22"
777,0.81056384079240418,"emma, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_22"
713,0.74734373882107452,"pride and prejudice, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_22"
768,0.80973727148254337,"emma, by jane austen_chapter_27","sense and sensibility, by jane austen_chapter_22"
733,0.77195225329383133,"emma, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_22"
742,0.74233062455372734,"sense and sensibility, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_22"
745,0.75399639574071176,"emma, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_22"
833,0.8686826937989357,"emma, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_22"
713,0.73629777537505814,"pride and prejudice, by jane austen_chapter_38","sense and sensibility, by jane austen_chapter_22"
778,0.80936795377118076,"sense and sensibility, by jane austen_chapter_19","sense and sensibility, by jane austen_chapter_22"
772,0.81444803063735893,"emma, by jane austen_chapter_13","sense and sensibility, by jane austen_chapter_22"
774,0.82539184216387862,"emma, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_22"
740,0.77160149372450371,"sense and sensibility, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_22"
773,0.77715742213865435,"sense and sensibility, by jane austen_chapter_15","sense and sensibility, by jane austen_chapter_22"
804,0.83922461373128332,"pride and prejudice, by jane austen_chapter_16","sense and sensibility, by jane austen_chapter_22"
780,0.82160653625325608,"pride and prejudice, by jane austen_chapter_48","sense and sensibility, by jane austen_chapter_22"
698,0.70201932326028182,"pride and prejudice, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_22"
760,0.78534270216931745,"sense and sensibility, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_22"
756,0.802697519133639,"emma, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_22"
500,0,"sense and sensibility, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_22"
764,0.8062103782485075,"emma, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_22"
723,0.78534741543918474,"pride and prejudice, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_22"
798,0.84811859518066224,"emma, by jane austen_chapter_20","sense and sensibility, by jane austen_chapter_22"
782,0.80143674965793554,"emma, by jane austen_chapter_46","sense and sensibility, by jane austen_chapter_22"
772,0.79895556933300782,"emma, by jane austen_chapter_6","sense and sensibility, by jane austen_chapter_22"
735,0.76168338553248316,"pride and prejudice, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_22"
744,0.78229129178599532,"sense and sensibility, by jane austen_chapter_6","sense and sensibility, by jane austen_chapter_22"
717,0.74325390127614688,"pride and prejudice, by jane austen_chapter_54","sense and sensibility, by jane austen_chapter_22"
796,0.83513938580785885,"emma, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_22"
801,0.819875652444953,"emma, by jane austen_chapter_49","sense and sensibility, by jane austen_chapter_22"
738,0.78742089437100515,"pride and prejudice, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_22"
732,0.77048258931815694,"emma, by jane austen_chapter_55","sense and sensibility, by jane austen_chapter_22"
783,0.83229934666567629,"emma, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_22"
768,0.807198444994767,"pride and prejudice, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_22"
749,0.788765016158252,"emma, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_22"
789,0.82116948126467815,"sense and sensibility, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_22"
797,0.82402001953590931,"pride and prejudice, by jane austen_chapter_46","sense and sensibility, by jane austen_chapter_22"
767,0.80017594713103879,"emma, by jane austen_chapter_36","sense and sensibility, by jane austen_chapter_22"
803,0.85161240474263988,"emma, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_22"
753,0.80881260535186139,"pride and prejudice, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_22"
791,0.81254190226374157,"pride and prejudice, by jane austen_chapter_52","sense and sensibility, by jane austen_chapter_22"
760,0.80106787428480419,"emma, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_22"
777,0.82997308301713713,"emma, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_22"
777,0.806625285820658,"sense and sensibility, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_22"
799,0.82080282237105628,"pride and prejudice, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_22"
757,0.78590816613013081,"sense and sensibility, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_22"
774,0.81101711873275972,"emma, by jane austen_chapter_21","sense and sensibility, by jane austen_chapter_22"
704,0.70887120241178547,"pride and prejudice, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_22"
784,0.79703768129297436,"pride and prejudice, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_22"
721,0.75307278579577885,"emma, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_22"
755,0.774844726750083,"sense and sensibility, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_22"
787,0.82564135424139973,"emma, by jane austen_chapter_33","sense and sensibility, by jane austen_chapter_22"
797,0.81763392405541269,"sense and sensibility, by jane austen_chapter_49","sense and sensibility, by jane austen_chapter_22"
767,0.78981885860312206,"pride and prejudice, by jane austen_chapter_58","sense and sensibility, by jane austen_chapter_22"
799,0.84975540469256228,"sense and sensibility, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_22"
781,0.80882135937041788,"emma, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_22"
729,0.74604341761721349,"sense and sensibility, by jane austen_chapter_11","sense and sensibility, by jane austen_chapter_22"
776,0.79867985709518186,"pride and prejudice, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_22"
768,0.80718138657198546,"pride and prejudice, by jane austen_chapter_19","sense and sensibility, by jane austen_chapter_22"
785,0.82516998170511191,"emma, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_22"
805,0.84560705434381767,"pride and prejudice, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_22"
698,0.73357957653796979,"pride and prejudice, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_22"
754,0.77832441851590162,"pride and prejudice, by jane austen_chapter_49","sense and sensibility, by jane austen_chapter_22"
739,0.76427237664383862,"sense and sensibility, by jane austen_chapter_13","sense and sensibility, by jane austen_chapter_22"
804,0.81044773904859546,"sense and sensibility, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_22"
737,0.77480815421791993,"sense and sensibility, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_22"
818,0.8528407243488394,"pride and prejudice, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_22"
711,0.74121807906773141,"pride and prejudice, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_22"
742,0.75315335912663739,"pride and prejudice, by jane austen_chapter_33","sense and sensibility, by jane austen_chapter_22"
765,0.78796788504683979,"pride and prejudice, by jane austen_chapter_55","sense and sensibility, by jane austen_chapter_22"
776,0.82581974167908412,"emma, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_22"
766,0.82492351229594874,"pride and prejudice, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_22"
739,0.79835933592858765,"pride and prejudice, by jane austen_chapter_27","sense and sensibility, by jane austen_chapter_22"
761,0.76576425065665787,"sense and sensibility, by jane austen_chapter_45","sense and sensibility, by jane austen_chapter_22"
795,0.81856057739750754,"sense and sensibility, by jane austen_chapter_33","sense and sensibility, by jane austen_chapter_22"
746,0.7960922876093468,"pride and prejudice, by jane austen_chapter_23","sense and sensibility, by jane austen_chapter_22"
797,0.812748891983139,"sense and sensibility, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_22"
768,0.81624460506222618,"pride and prejudice, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_22"
747,0.76145401540780944,"sense and sensibility, by jane austen_chapter_20","sense and sensibility, by jane austen_chapter_22"
724,0.76364555158740055,"pride and prejudice, by jane austen_chapter_37","sense and sensibility, by jane austen_chapter_22"
797,0.82538271302072708,"emma, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_22"
765,0.794639150285204,"pride and prejudice, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_22"
756,0.80005300175568261,"pride and prejudice, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_22"
737,0.78536436309699131,"pride and prejudice, by jane austen_chapter_9","sense and sensibility, by jane austen_chapter_22"
800,0.83848640404052877,"pride and prejudice, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_22"
780,0.81118570661617684,"emma, by jane austen_chapter_34","sense and sensibility, by jane austen_chapter_22"
778,0.81074677500430981,"emma, by jane austen_chapter_51","sense and sensibility, by jane austen_chapter_22"
845,0.89079686557587134,"emma, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_22"
730,0.77649788057583979,"pride and prejudice, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_22"
761,0.78414947596071372,"emma, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_22"
768,0.7873393646589566,"emma, by jane austen_chapter_53","sense and sensibility, by jane austen_chapter_22"
748,0.76977932233978674,"pride and prejudice, by jane austen_chapter_51","sense and sensibility, by jane austen_chapter_22"
791,0.83148441427754283,"emma, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_22"
733,0.76523002134211182,"emma, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_22"
734,0.78880569012808766,"pride and prejudice, by jane austen_chapter_61","sense and sensibility, by jane austen_chapter_22"
773,0.80427549667254883,"pride and prejudice, by jane austen_chapter_53","sense and sensibility, by jane austen_chapter_22"
764,0.78374700337090963,"emma, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_22"
726,0.74368439207770487,"sense and sensibility, by jane austen_chapter_14","sense and sensibility, by jane austen_chapter_22"
781,0.81265690961493053,"emma, by jane austen_chapter_54","sense and sensibility, by jane austen_chapter_22"
791,0.81884806967744284,"emma, by jane austen_chapter_52","sense and sensibility, by jane austen_chapter_22"
777,0.80802528238553628,"pride and prejudice, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_22"
794,0.83614396109541533,"pride and prejudice, by jane austen_chapter_50","sense and sensibility, by jane austen_chapter_22"
786,0.79872323417273927,"sense and sensibility, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_22"
744,0.759557316361411,"pride and prejudice, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_23"
752,0.76328489562358692,"sense and sensibility, by jane austen_chapter_48","sense and sensibility, by jane austen_chapter_23"
790,0.81749687540616489,"pride and prejudice, by jane austen_chapter_26","sense and sensibility, by jane austen_chapter_23"
825,0.8360259036488914,"sense and sensibility, by jane austen_chapter_49","sense and sensibility, by jane austen_chapter_23"
815,0.83428632889381293,"pride and prejudice, by jane austen_chapter_41","sense and sensibility, by jane austen_chapter_23"
773,0.811045235444838,"pride and prejudice, by jane austen_chapter_9","sense and sensibility, by jane austen_chapter_23"
779,0.80599319934676728,"pride and prejudice, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_23"
780,0.82429335328016762,"emma, by jane austen_chapter_2","sense and sensibility, by jane austen_chapter_23"
790,0.81005144293566511,"pride and prejudice, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_23"
794,0.79846769544949125,"sense and sensibility, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_23"
804,0.85181626869625682,"emma, by jane austen_chapter_45","sense and sensibility, by jane austen_chapter_23"
776,0.80012764073703946,"sense and sensibility, by jane austen_chapter_20","sense and sensibility, by jane austen_chapter_23"
761,0.7975019346178317,"pride and prejudice, by jane austen_chapter_25","sense and sensibility, by jane austen_chapter_23"
809,0.82196585450286552,"pride and prejudice, by jane austen_chapter_10","sense and sensibility, by jane austen_chapter_23"
794,0.834865267322798,"emma, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_23"
778,0.790438875286667,"sense and sensibility, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_23"
794,0.80721470537291917,"emma, by jane austen_chapter_3","sense and sensibility, by jane austen_chapter_23"
814,0.83760280107639551,"emma, by jane austen_chapter_52","sense and sensibility, by jane austen_chapter_23"
790,0.82640659657697957,"emma, by jane austen_chapter_7","sense and sensibility, by jane austen_chapter_23"
785,0.81768749358062376,"emma, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_23"
764,0.77612723387265936,"pride and prejudice, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_23"
839,0.8602692451665076,"sense and sensibility, by jane austen_chapter_44","sense and sensibility, by jane austen_chapter_23"
757,0.79394623395163366,"pride and prejudice, by jane austen_chapter_31","sense and sensibility, by jane austen_chapter_23"
761,0.78840776765010512,"pride and prejudice, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_23"
800,0.816111763058533,"emma, by jane austen_chapter_20","sense and sensibility, by jane austen_chapter_23"
794,0.80828835831767254,"sense and sensibility, by jane austen_chapter_27","sense and sensibility, by jane austen_chapter_23"
777,0.77969438404962643,"sense and sensibility, by jane austen_chapter_4","sense and sensibility, by jane austen_chapter_23"
849,0.88441495881200549,"emma, by jane austen_chapter_42","sense and sensibility, by jane austen_chapter_23"
810,0.836876719905653,"emma, by jane austen_chapter_24","sense and sensibility, by jane austen_chapter_23"
797,0.820379753319218,"pride and prejudice, by jane austen_chapter_52","sense and sensibility, by jane austen_chapter_23"
778,0.80085724779166534,"emma, by jane austen_chapter_39","sense and sensibility, by jane austen_chapter_23"
751,0.77362136442758866,"pride and prejudice, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_23"
776,0.80424264328543515,"emma, by jane austen_chapter_40","sense and sensibility, by jane austen_chapter_23"
812,0.83346116589484542,"emma, by jane austen_chapter_50","sense and sensibility, by jane austen_chapter_23"
824,0.85533330137460739,"emma, by jane austen_chapter_8","sense and sensibility, by jane austen_chapter_23"
763,0.783782740371571,"pride and prejudice, by jane austen_chapter_23","sense and sensibility, by jane austen_chapter_23"
784,0.79198545728427483,"pride and prejudice, by jane austen_chapter_6","sense and sensibility, by jane austen_chapter_23"
786,0.78868632552298557,"sense and sensibility, by jane austen_chapter_50","sense and sensibility, by jane austen_chapter_23"
817,0.83463235925583734,"pride and prejudice, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_23"
789,0.80332074280689447,"sense and sensibility, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_23"
811,0.85311515772621049,"emma, by jane austen_chapter_33","sense and sensibility, by jane austen_chapter_23"
810,0.83316504096454236,"sense and sensibility, by jane austen_chapter_33","sense and sensibility, by jane austen_chapter_23"
810,0.85665266813339525,"emma, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_23"
766,0.79233659210395657,"sense and sensibility, by jane austen_chapter_13","sense and sensibility, by jane austen_chapter_23"
831,0.85899945989098214,"pride and prejudice, by jane austen_chapter_47","sense and sensibility, by jane austen_chapter_23"
788,0.81591918058168977,"emma, by jane austen_chapter_5","sense and sensibility, by jane austen_chapter_23"
820,0.82776992237150482,"sense and sensibility, by jane austen_chapter_31","sense and sensibility, by jane austen_chapter_23"
795,0.81876078850794975,"emma, by jane austen_chapter_35","sense and sensibility, by jane austen_chapter_23"
799,0.84226124995782814,"emma, by jane austen_chapter_12","sense and sensibility, by jane austen_chapter_23"
810,0.813498372072269,"sense and sensibility, by jane austen_chapter_21","sense and sensibility, by jane austen_chapter_23"
838,0.86381639300133684,"pride and prejudice, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_23"
782,0.818350563189141,"emma, by jane austen_chapter_28","sense and sensibility, by jane austen_chapter_23"
804,0.8107137331919293,"sense and sensibility, by jane austen_chapter_29","sense and sensibility, by jane austen_chapter_23"
820,0.85832699846048921,"emma, by jane austen_chapter_43","sense and sensibility, by jane austen_chapter_23"
777,0.77073351930014333,"sense and sensibility, by jane austen_chapter_45","sense and sensibility, by jane austen_chapter_23"
758,0.79812348363732843,"pride and prejudice, by jane austen_chapter_32","sense and sensibility, by jane austen_chapter_23"
795,0.81867784545195865,"pride and prejudice, by jane austen_chapter_58","sense and sensibility, by jane austen_chapter_23"
805,0.84334058438458115,"emma, by jane austen_chapter_15","sense and sensibility, by jane austen_chapter_23"
784,0.802302334993042,"emma, by jane austen_chapter_22","sense and sensibility, by jane austen_chapter_23"
748,0.77150710822055457,"pride and prejudice, by jane austen_chapter_1","sense and sensibility, by jane austen_chapter_23"
786,0.82690874651631652,"pride and prejudice, by jane austen_chapter_51","sense and sensibility, by jane austen_chapter_23"
803,0.81808873214932953,"emma, by jane austen_chapter_6","sense and sensibility, by jane austen_chapter_23"
775,0.79723385908745614,"emma, by jane austen_chapter_18","sense and sensibility, by jane austen_chapter_23"
786,0.79361441843674374,"sense and sensibility, by jane austen_chapter_19","sense and sensibility, by jane austen_chapter_23"
779,0.81246878591592653,"pride and prejudice, by jane austen_chapter_21","sense and sensibility, by jane austen_chapter_23"
814,0.82047825644983252,"sense and sensibility, by jane austen_chapter_30","sense and sensibility, by jane austen_chapter_23"
783,0.784270127597927,"sense and sensibility, by jane austen_chapter_9","sense and sensibility, by jane austen_chapter_23"
749,0.76634577573608109,"emma, by jane austen_chapter_17","sense and sensibility, by jane austen_chapter_23"
787,0.79523801873647915,"emma, by jane austen_chapter_51","sense and sensibility, by jane austen_chapter_23"
